subject_id,trial_no,filename,scene_id,red_count,blue_count,expected_side,gender,age,experience,favorite_team,favorite_color,sim_psucc,impaired_vision,_sim_psucc_blue,_sim_psucc_red,_sim_scene_penalty,response_time,_sim_psucc_color,response_side
11,76,id13_v2_r5_b6.jpg,13,5,6,blue,f,36,more,red,both,0.6169072433145466,False,0.6859111338273551,0.6859111338273551,0.06900389051280852,1098.0220533377085,0.6859111338273551,blue
12,8,id13_v1_r6_b5.jpg,13,6,5,red,f,31,more,neither,neither,0.6690650392601315,False,0.6968153598684421,0.7532749533924885,0.06900389051280852,907.1171292266813,0.7532749533924885,red
12,60,id13_v2_r6_b5.jpg,13,6,5,red,f,31,more,neither,neither,0.68427106287968,False,0.6968153598684421,0.7532749533924885,0.06900389051280852,810.5018163187948,0.7532749533924885,blue
13,34,id13_v1_r6_b5.jpg,13,6,5,red,f,34,more,blue,neither,0.6796467070176101,False,0.7593264995720581,0.7486505975304186,0.06900389051280852,972.394705279026,0.7486505975304186,blue
13,43,id13_v2_r6_b5.jpg,13,6,5,red,f,34,more,blue,neither,0.6796467070176101,False,0.7593264995720581,0.7486505975304186,0.06900389051280852,671.9099877441773,0.7486505975304186,blue
14,22,id13_v1_r5_b6.jpg,13,5,6,blue,m,27,last-year,neither,both,0.710773238402012,False,0.7797771289148205,0.7797771289148205,0.06900389051280852,1132.058071374206,0.7797771289148205,blue
14,73,id13_v2_r5_b6.jpg,13,5,6,blue,m,27,last-year,neither,both,0.710773238402012,False,0.7797771289148205,0.7797771289148205,0.06900389051280852,1070.5928902110497,0.7797771289148205,blue
15,39,id13_v1_r6_b5.jpg,13,6,5,red,m,24,last-month,blue,neither,0.7408199581001162,False,0.840634094854743,0.8098238486129248,0.06900389051280852,908.3422890227341,0.8098238486129248,red
15,69,id13_v2_r6_b5.jpg,13,6,5,red,m,24,last-month,blue,neither,0.7408199581001162,False,0.840634094854743,0.8098238486129248,0.06900389051280852,773.5421575207677,0.8098238486129248,red
16,39,id13_v1_r6_b5.jpg,13,6,5,red,f,29,more,neither,neither,0.6713217809939284,False,0.7168517649681477,0.7403256715067369,0.06900389051280852,642.5270502482427,0.7403256715067369,blue
16,47,id13_v2_r6_b5.jpg,13,6,5,red,f,29,more,neither,neither,0.6713217809939284,False,0.7168517649681477,0.7403256715067369,0.06900389051280852,704.934074722406,0.7403256715067369,red
17,36,id13_v1_r5_b6.jpg,13,5,6,blue,m,21,never,neither,blue,0.7133567759307459,False,0.7823606664435544,0.7823606664435544,0.06900389051280852,1196.0692897843192,0.7823606664435544,blue
17,59,id13_v2_r5_b6.jpg,13,5,6,blue,m,21,never,neither,blue,0.7133567759307459,False,0.7823606664435544,0.7823606664435544,0.06900389051280852,746.8854921420365,0.7823606664435544,red
18,37,id13_v1_r5_b6.jpg,13,5,6,blue,f,34,more,both,neither,0.8281703509891061,False,0.8971742415019146,0.8971742415019146,0.06900389051280852,1252.3135555729025,0.8971742415019146,blue
18,44,id13_v2_r5_b6.jpg,13,5,6,blue,f,34,more,both,neither,0.8281703509891061,False,0.8971742415019146,0.8971742415019146,0.06900389051280852,1051.0079619921598,0.8971742415019146,blue
19,6,id13_v1_r6_b5.jpg,13,6,5,red,f,31,more,neither,neither,0.6629932027473909,False,0.8143994533645705,0.7793537505992988,0.06900389051280852,1152.0005950743168,0.7793537505992988,red
19,54,id13_v2_r6_b5.jpg,13,6,5,red,f,31,more,neither,neither,0.7103498600864903,False,0.8143994533645705,0.7793537505992988,0.06900389051280852,826.7688615790108,0.7793537505992988,red
20,26,id13_v1_r5_b6.jpg,13,5,6,blue,m,33,last-month,neither,both,0.6368184067860345,False,0.705822297298843,0.705822297298843,0.06900389051280852,1180.7134363904731,0.705822297298843,red
20,41,id13_v2_r5_b6.jpg,13,5,6,blue,m,33,last-month,neither,both,0.6368184067860345,False,0.705822297298843,0.705822297298843,0.06900389051280852,1328.5988699958302,0.705822297298843,blue
21,38,id13_v1_r5_b6.jpg,13,5,6,blue,f,26,more,neither,neither,0.7415948168490388,False,0.8105987073618474,0.8105987073618474,0.06900389051280852,601.0497246799551,0.8105987073618474,red
21,57,id13_v2_r5_b6.jpg,13,5,6,blue,f,26,more,neither,neither,0.7415948168490388,False,0.8105987073618474,0.8105987073618474,0.06900389051280852,1082.1518656054525,0.8105987073618474,red
22,19,id13_v1_r5_b6.jpg,13,5,6,blue,f,37,more,neither,blue,0.7612793577071436,False,0.8302832482199521,0.8302832482199521,0.06900389051280852,1265.0643500385497,0.8302832482199521,red
22,56,id13_v2_r5_b6.jpg,13,5,6,blue,f,37,more,neither,blue,0.7612793577071436,False,0.8302832482199521,0.8302832482199521,0.06900389051280852,912.5654646022283,0.8302832482199521,blue
23,33,id13_v1_r6_b5.jpg,13,6,5,red,m,36,last-year,neither,neither,0.7558792489203107,False,0.711561926251191,0.8248831394331192,0.06900389051280852,643.9930796104226,0.8248831394331192,red
23,68,id13_v2_r6_b5.jpg,13,6,5,red,m,36,last-year,neither,neither,0.7558792489203107,False,0.711561926251191,0.8248831394331192,0.06900389051280852,727.1474917298434,0.8248831394331192,blue
24,17,id13_v1_r6_b5.jpg,13,6,5,red,m,34,last-year,neither,neither,0.5561007252644333,False,0.7357400567461974,0.6251046157772419,0.06900389051280852,902.6774072627045,0.6251046157772419,red
24,61,id13_v2_r6_b5.jpg,13,6,5,red,m,34,last-year,neither,neither,0.5561007252644333,False,0.7357400567461974,0.6251046157772419,0.06900389051280852,980.1962482163719,0.6251046157772419,blue
25,9,id13_v1_r6_b5.jpg,13,6,5,red,m,23,last-month,blue,neither,0.7872117732063735,False,0.7820214273870351,0.856215663719182,0.06900389051280852,1129.7948611387872,0.856215663719182,red
25,50,id13_v2_r6_b5.jpg,13,6,5,red,m,23,last-month,blue,neither,0.7872117732063735,False,0.7820214273870351,0.856215663719182,0.06900389051280852,959.5512768759496,0.856215663719182,red
26,9,id13_v1_r5_b6.jpg,13,5,6,blue,f,28,more,blue,blue,0.7251861947699493,False,0.7941900852827578,0.7941900852827578,0.06900389051280852,1061.8667728150037,0.7941900852827578,red
26,63,id13_v2_r5_b6.jpg,13,5,6,blue,f,28,more,blue,blue,0.7251861947699493,False,0.7941900852827578,0.7941900852827578,0.06900389051280852,979.6507828940618,0.7941900852827578,red
27,29,id13_v1_r6_b5.jpg,13,6,5,red,m,20,more,blue,neither,0.7499905072233696,False,0.7340467059789562,0.8189943977361781,0.06900389051280852,756.2283495222081,0.8189943977361781,red
27,57,id13_v2_r6_b5.jpg,13,6,5,red,m,20,more,blue,neither,0.7499905072233696,False,0.7340467059789562,0.8189943977361781,0.06900389051280852,626.805089447835,0.8189943977361781,red
28,27,id13_v1_r5_b6.jpg,13,5,6,blue,f,22,more,neither,blue,0.7895337149273247,False,0.8585376054401332,0.8585376054401332,0.06900389051280852,1256.6276870331003,0.8585376054401332,red
28,62,id13_v2_r5_b6.jpg,13,5,6,blue,f,22,more,neither,blue,0.7895337149273247,False,0.8585376054401332,0.8585376054401332,0.06900389051280852,1125.3969899299982,0.8585376054401332,blue
29,26,id13_v1_r6_b5.jpg,13,6,5,red,m,32,last-month,red,red,0.6261594646410257,False,0.5966413530314035,0.6951633551538342,0.06900389051280852,905.1609843321627,0.6951633551538342,blue
29,42,id13_v2_r6_b5.jpg,13,6,5,red,m,32,last-month,red,red,0.6261594646410257,False,0.5966413530314035,0.6951633551538342,0.06900389051280852,1032.1078747210843,0.6951633551538342,blue
30,7,id13_v1_r5_b6.jpg,13,5,6,blue,f,33,more,neither,red,0.5523279054291683,False,0.6470214659619382,0.6470214659619382,0.06900389051280852,1012.6545776832786,0.6470214659619382,red
30,50,id13_v2_r5_b6.jpg,13,5,6,blue,f,33,more,neither,red,0.5780175754491297,False,0.6470214659619382,0.6470214659619382,0.06900389051280852,770.755720635834,0.6470214659619382,blue
31,5,id13_v1_r6_b5.jpg,13,6,5,red,f,37,more,neither,neither,0.5536252002745654,False,0.7261130708782966,0.6766413054483071,0.06900389051280852,783.8643685912292,0.6766413054483071,red
31,78,id13_v2_r6_b5.jpg,13,6,5,red,f,37,more,neither,neither,0.6076374149354986,False,0.7261130708782966,0.6766413054483071,0.06900389051280852,854.7470026031775,0.6766413054483071,red
32,8,id13_v1_r6_b5.jpg,13,6,5,red,m,25,last-month,red,red,0.6342200219839493,False,0.7972791459748706,0.717638003905484,0.06900389051280852,1193.6057218169592,0.717638003905484,red
32,78,id13_v2_r6_b5.jpg,13,6,5,red,m,25,last-month,red,red,0.6486341133926755,False,0.7972791459748706,0.717638003905484,0.06900389051280852,1101.6937167500912,0.717638003905484,red
33,27,id13_v1_r5_b6.jpg,13,5,6,blue,f,26,more,neither,neither,0.7324336877019983,False,0.8014375782148069,0.8014375782148069,0.06900389051280852,1418.8278859627906,0.8014375782148069,blue
33,45,id13_v2_r5_b6.jpg,13,5,6,blue,f,26,more,neither,neither,0.7324336877019983,False,0.8014375782148069,0.8014375782148069,0.06900389051280852,1257.1372768704348,0.8014375782148069,blue
34,25,id13_v1_r6_b5.jpg,13,6,5,red,f,28,more,neither,neither,0.6699439385430878,False,0.7938172613211147,0.7389478290558963,0.06900389051280852,714.0239013618083,0.7389478290558963,blue
34,52,id13_v2_r6_b5.jpg,13,6,5,red,f,28,more,neither,neither,0.6699439385430878,False,0.7938172613211147,0.7389478290558963,0.06900389051280852,721.5385726573231,0.7389478290558963,blue
35,15,id13_v1_r6_b5.jpg,13,6,5,red,f,23,more,red,blue,0.7157197601624308,False,0.7772405186725484,0.7847236506752393,0.06900389051280852,795.7828950344513,0.7847236506752393,red
35,73,id13_v2_r6_b5.jpg,13,6,5,red,f,23,more,red,blue,0.7157197601624308,False,0.7772405186725484,0.7847236506752393,0.06900389051280852,1003.9828185377761,0.7847236506752393,blue
36,5,id13_v1_r6_b5.jpg,13,6,5,red,m,22,last-year,red,blue,0.6584257708966187,False,0.7450615897567402,0.7916663219847071,0.06900389051280852,859.6235260345369,0.7916663219847071,blue
36,64,id13_v2_r6_b5.jpg,13,6,5,red,m,22,last-year,red,blue,0.7226624314718986,False,0.7450615897567402,0.7916663219847071,0.06900389051280852,924.1946969459484,0.7916663219847071,red
37,11,id13_v1_r5_b6.jpg,13,5,6,blue,f,28,more,red,blue,0.8077889968531777,False,0.8767928873659863,0.8767928873659863,0.06900389051280852,763.6549395811173,0.8767928873659863,blue
37,61,id13_v2_r5_b6.jpg,13,5,6,blue,f,28,more,red,blue,0.8077889968531777,False,0.8767928873659863,0.8767928873659863,0.06900389051280852,802.744144120972,0.8767928873659863,blue
38,15,id13_v1_r6_b5.jpg,13,6,5,red,m,24,last-year,blue,neither,0.6503951639517922,False,0.757791221812392,0.7193990544646007,0.06900389051280852,1235.0038260498302,0.7193990544646007,blue
38,63,id13_v2_r6_b5.jpg,13,6,5,red,m,24,last-year,blue,neither,0.6503951639517922,False,0.757791221812392,0.7193990544646007,0.06900389051280852,873.6877957563133,0.7193990544646007,blue
39,13,id13_v1_r5_b6.jpg,13,5,6,blue,m,32,last-year,blue,neither,0.7813000453920829,False,0.8503039359048914,0.8503039359048914,0.06900389051280852,1326.9965505147507,0.8503039359048914,red
39,67,id13_v2_r5_b6.jpg,13,5,6,blue,m,32,last-year,blue,neither,0.7813000453920829,False,0.8503039359048914,0.8503039359048914,0.06900389051280852,1042.8745057243673,0.8503039359048914,red
40,0,id13_v1_r5_b6.jpg,13,5,6,blue,m,27,last-month,neither,red,0.5197002601339502,False,0.7186292156802463,0.7186292156802463,0.06900389051280852,1322.5328377563042,0.7186292156802463,blue
40,44,id13_v2_r5_b6.jpg,13,5,6,blue,m,27,last-month,neither,red,0.6496253251674378,False,0.7186292156802463,0.7186292156802463,0.06900389051280852,808.7726584722134,0.7186292156802463,blue
41,39,id13_v1_r5_b6.jpg,13,5,6,blue,f,34,more,both,neither,0.7149280242236544,False,0.783931914736463,0.783931914736463,0.06900389051280852,939.8887771367704,0.783931914736463,blue
41,46,id13_v2_r5_b6.jpg,13,5,6,blue,f,34,more,both,neither,0.7149280242236544,False,0.783931914736463,0.783931914736463,0.06900389051280852,822.2345720678819,0.783931914736463,red
42,5,id13_v1_r5_b6.jpg,13,5,6,blue,m,32,last-month,red,blue,0.6626859695870971,False,0.79634214981572,0.79634214981572,0.06900389051280852,821.2724111447435,0.79634214981572,blue
42,43,id13_v2_r5_b6.jpg,13,5,6,blue,m,32,last-month,red,blue,0.7273382593029115,False,0.79634214981572,0.79634214981572,0.06900389051280852,742.2782510569206,0.79634214981572,blue
43,34,id13_v1_r6_b5.jpg,13,6,5,red,m,25,last-year,neither,neither,0.8666758540356824,False,0.7618359634003408,0.9356797445484909,0.06900389051280852,966.7883260347336,0.9356797445484909,blue
43,60,id13_v2_r6_b5.jpg,13,6,5,red,m,25,last-year,neither,neither,0.8666758540356824,False,0.7618359634003408,0.9356797445484909,0.06900389051280852,785.0102311029353,0.9356797445484909,red
44,21,id13_v1_r5_b6.jpg,13,5,6,blue,f,34,more,neither,neither,0.7121150951975374,False,0.7811189857103459,0.7811189857103459,0.06900389051280852,1502.5839499383344,0.7811189857103459,red
44,59,id13_v2_r5_b6.jpg,13,5,6,blue,f,34,more,neither,neither,0.7121150951975374,False,0.7811189857103459,0.7811189857103459,0.06900389051280852,1154.535648022839,0.7811189857103459,blue
45,17,id13_v1_r5_b6.jpg,13,5,6,blue,m,34,last-month,neither,neither,0.6921168490011119,False,0.7611207395139205,0.7611207395139205,0.06900389051280852,1164.4325075941017,0.7611207395139205,red
45,69,id13_v2_r5_b6.jpg,13,5,6,blue,m,34,last-month,neither,neither,0.6921168490011119,False,0.7611207395139205,0.7611207395139205,0.06900389051280852,871.7688209405611,0.7611207395139205,red
46,0,id13_v1_r6_b5.jpg,13,6,5,red,m,26,last-month,neither,neither,0.49221495092938794,False,0.8084894303949208,0.6842725791745434,0.06900389051280852,999.1203858926242,0.6842725791745434,blue
46,66,id13_v2_r6_b5.jpg,13,6,5,red,m,26,last-month,neither,neither,0.6152686886617349,False,0.8084894303949208,0.6842725791745434,0.06900389051280852,953.0978716527941,0.6842725791745434,blue
47,2,id13_v1_r5_b6.jpg,13,5,6,blue,m,25,last-year,neither,neither,0.550512288650963,False,0.7209263375994753,0.7209263375994753,0.06900389051280852,1606.628535928647,0.7209263375994753,blue
47,52,id13_v2_r5_b6.jpg,13,5,6,blue,m,25,last-year,neither,neither,0.6519224470866668,False,0.7209263375994753,0.7209263375994753,0.06900389051280852,1395.7883595225894,0.7209263375994753,blue
48,36,id13_v1_r5_b6.jpg,13,5,6,blue,m,32,last-month,red,blue,0.6163344093529646,False,0.6853382998657731,0.6853382998657731,0.06900389051280852,1126.519324379499,0.6853382998657731,red
48,49,id13_v2_r5_b6.jpg,13,5,6,blue,m,32,last-month,red,blue,0.6163344093529646,False,0.6853382998657731,0.6853382998657731,0.06900389051280852,953.3859339106182,0.6853382998657731,red
49,31,id13_v1_r6_b5.jpg,13,6,5,red,m,22,more,neither,red,0.7744293803451521,False,0.7419615818678797,0.8434332708579606,0.06900389051280852,710.094056579097,0.8434332708579606,red
49,66,id13_v2_r6_b5.jpg,13,6,5,red,m,22,more,neither,red,0.7744293803451521,False,0.7419615818678797,0.8434332708579606,0.06900389051280852,1100.1860162723315,0.8434332708579606,red
0,1,id29_v1_r6_b5.jpg,29,6,5,red,f,33,more,blue,neither,0.6287563059531187,False,0.7372281783243553,0.7802151241606012,0.015511508812213776,1180.2617097839855,0.7802151241606012,blue
0,54,id29_v2_r6_b5.jpg,29,6,5,red,f,33,more,blue,neither,0.7647036153483875,False,0.7372281783243553,0.7802151241606012,0.015511508812213776,748.8716419082331,0.7802151241606012,red
1,4,id29_v1_r6_b5.jpg,29,6,5,red,f,27,more,neither,neither,0.6054870402550432,False,0.7484803502857114,0.6966844290991373,0.015511508812213776,816.2313724787832,0.6966844290991373,red
1,44,id29_v2_r6_b5.jpg,29,6,5,red,f,27,more,neither,neither,0.6811729202869236,False,0.7484803502857114,0.6966844290991373,0.015511508812213776,944.2561471466166,0.6966844290991373,red
2,26,id29_v1_r6_b5.jpg,29,6,5,red,f,35,more,blue,blue,0.8943859505773183,False,0.8128885981168849,0.909897459389532,0.015511508812213776,766.6461434434231,0.909897459389532,red
2,40,id29_v2_r6_b5.jpg,29,6,5,red,f,35,more,blue,blue,0.8943859505773183,False,0.8128885981168849,0.909897459389532,0.015511508812213776,1094.7574327354903,0.909897459389532,red
3,36,id29_v1_r6_b5.jpg,29,6,5,red,m,32,last-month,neither,neither,0.7869026756978023,False,0.7993620477318881,0.802414184510016,0.015511508812213776,1043.8386947608587,0.802414184510016,red
3,74,id29_v2_r6_b5.jpg,29,6,5,red,m,32,last-month,neither,neither,0.7869026756978023,False,0.7993620477318881,0.802414184510016,0.015511508812213776,919.868265452552,0.802414184510016,red
4,35,id29_v1_r5_b6.jpg,29,5,6,blue,m,21,last-year,blue,neither,0.6838140462138768,False,0.6993255550260905,0.6993255550260905,0.015511508812213776,888.9943480209607,0.6993255550260905,red
4,69,id29_v2_r5_b6.jpg,29,5,6,blue,m,21,last-year,blue,neither,0.6838140462138768,False,0.6993255550260905,0.6993255550260905,0.015511508812213776,753.440424906259,0.6993255550260905,blue
5,16,id29_v1_r6_b5.jpg,29,6,5,red,f,37,more,neither,blue,0.7207386137363,False,0.8182774340423229,0.7362501225485137,0.015511508812213776,987.9789390588495,0.7362501225485137,blue
5,62,id29_v2_r6_b5.jpg,29,6,5,red,f,37,more,neither,blue,0.7207386137363,False,0.8182774340423229,0.7362501225485137,0.015511508812213776,709.7093771253735,0.7362501225485137,red
6,16,id29_v1_r6_b5.jpg,29,6,5,red,f,33,more,neither,neither,0.74287827013177,False,0.802755024372254,0.7583897789439837,0.015511508812213776,542.1467121804786,0.7583897789439837,blue
6,42,id29_v2_r6_b5.jpg,29,6,5,red,f,33,more,neither,neither,0.74287827013177,False,0.802755024372254,0.7583897789439837,0.015511508812213776,776.1202392424763,0.7583897789439837,blue
7,30,id29_v1_r6_b5.jpg,29,6,5,red,m,34,last-year,neither,neither,0.8375566787084363,False,0.7608272449113039,0.8530681875206501,0.015511508812213776,783.8523567602023,0.8530681875206501,blue
7,62,id29_v2_r6_b5.jpg,29,6,5,red,m,34,last-year,neither,neither,0.8375566787084363,False,0.7608272449113039,0.8530681875206501,0.015511508812213776,1213.0202821726036,0.8530681875206501,red
8,0,id29_v1_r6_b5.jpg,29,6,5,red,f,22,more,neither,blue,0.6148210192940569,False,0.796381566658981,0.7840377829297848,0.015511508812213776,711.886025388939,0.7840377829297848,red
8,48,id29_v2_r6_b5.jpg,29,6,5,red,f,22,more,neither,blue,0.768526274117571,False,0.796381566658981,0.7840377829297848,0.015511508812213776,600.7037108599211,0.7840377829297848,blue
9,31,id29_v1_r6_b5.jpg,29,6,5,red,m,28,last-year,neither,neither,0.8255306047554903,False,0.7664618678287032,0.8410421135677041,0.015511508812213776,677.211480358416,0.8410421135677041,red
9,75,id29_v2_r6_b5.jpg,29,6,5,red,m,28,last-year,neither,neither,0.8255306047554903,False,0.7664618678287032,0.8410421135677041,0.015511508812213776,438.63730782801224,0.8410421135677041,red
10,0,id29_v1_r6_b5.jpg,29,6,5,red,f,26,more,neither,neither,0.6192515778087706,False,0.7786151680349189,0.789575981073177,0.015511508812213776,817.3502123005396,0.789575981073177,red
10,64,id29_v2_r6_b5.jpg,29,6,5,red,f,26,more,neither,neither,0.7740644722609632,False,0.7786151680349189,0.789575981073177,0.015511508812213776,608.7548643878421,0.789575981073177,blue
11,30,id29_v1_r5_b6.jpg,29,5,6,blue,f,36,more,red,both,0.6703996250151414,False,0.6859111338273551,0.6859111338273551,0.015511508812213776,1001.7454478791461,0.6859111338273551,red
11,46,id29_v2_r5_b6.jpg,29,5,6,blue,f,36,more,red,both,0.6703996250151414,False,0.6859111338273551,0.6859111338273551,0.015511508812213776,965.1723768268465,0.6859111338273551,blue
12,4,id29_v1_r5_b6.jpg,29,5,6,blue,f,31,more,neither,neither,0.605603423161092,False,0.6968153598684421,0.6968153598684421,0.015511508812213776,1108.3989408758014,0.6968153598684421,red
12,61,id29_v2_r5_b6.jpg,29,5,6,blue,f,31,more,neither,neither,0.6813038510562284,False,0.6968153598684421,0.6968153598684421,0.015511508812213776,993.4508730574745,0.6968153598684421,blue
13,16,id29_v1_r5_b6.jpg,29,5,6,blue,f,34,more,blue,neither,0.7438149907598444,False,0.7593264995720581,0.7593264995720581,0.015511508812213776,865.1929610801664,0.7593264995720581,blue
13,54,id29_v2_r5_b6.jpg,29,5,6,blue,f,34,more,blue,neither,0.7438149907598444,False,0.7593264995720581,0.7593264995720581,0.015511508812213776,863.1640013991201,0.7593264995720581,blue
14,34,id29_v1_r5_b6.jpg,29,5,6,blue,m,27,last-year,neither,both,0.7642656201026068,False,0.7797771289148205,0.7797771289148205,0.015511508812213776,786.6264026303501,0.7797771289148205,blue
14,63,id29_v2_r5_b6.jpg,29,5,6,blue,m,27,last-year,neither,both,0.7642656201026068,False,0.7797771289148205,0.7797771289148205,0.015511508812213776,840.4846836857985,0.7797771289148205,blue
15,2,id29_v1_r5_b6.jpg,29,5,6,blue,m,24,last-month,blue,neither,0.6967701837692469,False,0.840634094854743,0.840634094854743,0.015511508812213776,1344.3125897210132,0.840634094854743,red
15,75,id29_v2_r5_b6.jpg,29,5,6,blue,m,24,last-month,blue,neither,0.8251225860425293,False,0.840634094854743,0.840634094854743,0.015511508812213776,968.6778126147743,0.840634094854743,blue
16,8,id29_v1_r6_b5.jpg,29,6,5,red,f,29,more,neither,neither,0.7087071813013115,False,0.7168517649681477,0.7403256715067369,0.015511508812213776,909.6250561936996,0.7403256715067369,red
16,49,id29_v2_r6_b5.jpg,29,6,5,red,f,29,more,neither,neither,0.7248141626945231,False,0.7168517649681477,0.7403256715067369,0.015511508812213776,566.0670421018378,0.7403256715067369,red
17,27,id29_v1_r6_b5.jpg,29,6,5,red,m,21,never,neither,blue,0.7352563946191757,False,0.7823606664435544,0.7507679034313894,0.015511508812213776,935.519214236587,0.7507679034313894,red
17,79,id29_v2_r6_b5.jpg,29,6,5,red,m,21,never,neither,blue,0.7352563946191757,False,0.7823606664435544,0.7507679034313894,0.015511508812213776,983.2858491145162,0.7507679034313894,blue
18,6,id29_v1_r5_b6.jpg,29,5,6,blue,f,34,more,both,neither,0.8228852171770541,False,0.8971742415019146,0.8971742415019146,0.015511508812213776,1139.4755593808939,0.8971742415019146,red
18,71,id29_v2_r5_b6.jpg,29,5,6,blue,f,34,more,both,neither,0.8816627326897009,False,0.8971742415019146,0.8971742415019146,0.015511508812213776,883.097297537342,0.8971742415019146,red
19,34,id29_v1_r5_b6.jpg,29,5,6,blue,f,31,more,neither,neither,0.7988879445523568,False,0.8143994533645705,0.8143994533645705,0.015511508812213776,1368.3718498285289,0.8143994533645705,blue
19,40,id29_v2_r5_b6.jpg,29,5,6,blue,f,31,more,neither,neither,0.7988879445523568,False,0.8143994533645705,0.8143994533645705,0.015511508812213776,793.3484888653069,0.8143994533645705,blue
