subject_id,trial_no,filename,gender,age,experience,favorite_team,favorite_color,impaired_vision,response_time,response_side
29,26,id13_v1_r6_b5.jpg,m,32,last-month,red,red,False,905.1609843321627,blue
29,42,id13_v2_r6_b5.jpg,m,32,last-month,red,red,False,1032.1078747210843,blue
30,7,id13_v1_r5_b6.jpg,f,33,more,neither,red,False,1012.6545776832786,red
30,50,id13_v2_r5_b6.jpg,f,33,more,neither,red,False,770.755720635834,blue
31,5,id13_v1_r6_b5.jpg,f,37,more,neither,neither,False,783.8643685912292,red
31,78,id13_v2_r6_b5.jpg,f,37,more,neither,neither,False,854.7470026031775,red
32,8,id13_v1_r6_b5.jpg,m,25,last-month,red,red,False,1193.6057218169592,red
32,78,id13_v2_r6_b5.jpg,m,25,last-month,red,red,False,1101.6937167500912,red
33,27,id13_v1_r5_b6.jpg,f,26,more,neither,neither,False,1418.8278859627906,blue
33,45,id13_v2_r5_b6.jpg,f,26,more,neither,neither,False,1257.1372768704348,blue
34,25,id13_v1_r6_b5.jpg,f,28,more,neither,neither,False,714.0239013618083,blue
34,52,id13_v2_r6_b5.jpg,f,28,more,neither,neither,False,721.5385726573231,blue
35,15,id13_v1_r6_b5.jpg,f,23,more,red,blue,False,795.7828950344513,red
35,73,id13_v2_r6_b5.jpg,f,23,more,red,blue,False,1003.9828185377761,blue
36,5,id13_v1_r6_b5.jpg,m,22,last-year,red,blue,False,859.6235260345369,blue
36,64,id13_v2_r6_b5.jpg,m,22,last-year,red,blue,False,924.1946969459484,red
37,11,id13_v1_r5_b6.jpg,f,28,more,red,blue,False,763.6549395811173,blue
37,61,id13_v2_r5_b6.jpg,f,28,more,red,blue,False,802.744144120972,blue
38,15,id13_v1_r6_b5.jpg,m,24,last-year,blue,neither,False,1235.0038260498302,blue
38,63,id13_v2_r6_b5.jpg,m,24,last-year,blue,neither,False,873.6877957563133,blue
39,13,id13_v1_r5_b6.jpg,m,32,last-year,blue,neither,False,1326.9965505147507,red
39,67,id13_v2_r5_b6.jpg,m,32,last-year,blue,neither,False,1042.8745057243673,red
40,0,id13_v1_r5_b6.jpg,m,27,last-month,neither,red,False,1322.5328377563042,blue
40,44,id13_v2_r5_b6.jpg,m,27,last-month,neither,red,False,808.7726584722134,blue
41,39,id13_v1_r5_b6.jpg,f,34,more,both,neither,False,939.8887771367704,blue
41,46,id13_v2_r5_b6.jpg,f,34,more,both,neither,False,822.2345720678819,red
42,5,id13_v1_r5_b6.jpg,m,32,last-month,red,blue,False,821.2724111447435,blue
42,43,id13_v2_r5_b6.jpg,m,32,last-month,red,blue,False,742.2782510569206,blue
43,34,id13_v1_r6_b5.jpg,m,25,last-year,neither,neither,False,966.7883260347336,blue
43,60,id13_v2_r6_b5.jpg,m,25,last-year,neither,neither,False,785.0102311029353,red
44,21,id13_v1_r5_b6.jpg,f,34,more,neither,neither,False,1502.5839499383344,red
44,59,id13_v2_r5_b6.jpg,f,34,more,neither,neither,False,1154.535648022839,blue
45,17,id13_v1_r5_b6.jpg,m,34,last-month,neither,neither,False,1164.4325075941017,red
45,69,id13_v2_r5_b6.jpg,m,34,last-month,neither,neither,False,871.7688209405611,red
46,0,id13_v1_r6_b5.jpg,m,26,last-month,neither,neither,False,999.1203858926242,blue
46,66,id13_v2_r6_b5.jpg,m,26,last-month,neither,neither,False,953.0978716527941,blue
47,2,id13_v1_r5_b6.jpg,m,25,last-year,neither,neither,False,1606.628535928647,blue
47,52,id13_v2_r5_b6.jpg,m,25,last-year,neither,neither,False,1395.7883595225894,blue
48,36,id13_v1_r5_b6.jpg,m,32,last-month,red,blue,False,1126.519324379499,red
48,49,id13_v2_r5_b6.jpg,m,32,last-month,red,blue,False,953.3859339106182,red
49,31,id13_v1_r6_b5.jpg,m,22,more,neither,red,False,710.094056579097,red
49,66,id13_v2_r6_b5.jpg,m,22,more,neither,red,False,1100.1860162723315,red
0,1,id29_v1_r6_b5.jpg,f,33,more,blue,neither,False,1180.2617097839855,blue
0,54,id29_v2_r6_b5.jpg,f,33,more,blue,neither,False,748.8716419082331,red
1,4,id29_v1_r6_b5.jpg,f,27,more,neither,neither,False,816.2313724787832,red
1,44,id29_v2_r6_b5.jpg,f,27,more,neither,neither,False,944.2561471466166,red
2,26,id29_v1_r6_b5.jpg,f,35,more,blue,blue,False,766.6461434434231,red
2,40,id29_v2_r6_b5.jpg,f,35,more,blue,blue,False,1094.7574327354903,red
3,36,id29_v1_r6_b5.jpg,m,32,last-month,neither,neither,False,1043.8386947608587,red
3,74,id29_v2_r6_b5.jpg,m,32,last-month,neither,neither,False,919.868265452552,red
4,35,id29_v1_r5_b6.jpg,m,21,last-year,blue,neither,False,888.9943480209607,red
4,69,id29_v2_r5_b6.jpg,m,21,last-year,blue,neither,False,753.440424906259,blue
5,16,id29_v1_r6_b5.jpg,f,37,more,neither,blue,False,987.9789390588495,blue
5,62,id29_v2_r6_b5.jpg,f,37,more,neither,blue,False,709.7093771253735,red
6,16,id29_v1_r6_b5.jpg,f,33,more,neither,neither,False,542.1467121804786,blue
6,42,id29_v2_r6_b5.jpg,f,33,more,neither,neither,False,776.1202392424763,blue
7,30,id29_v1_r6_b5.jpg,m,34,last-year,neither,neither,False,783.8523567602023,blue
7,62,id29_v2_r6_b5.jpg,m,34,last-year,neither,neither,False,1213.0202821726036,red
8,0,id29_v1_r6_b5.jpg,f,22,more,neither,blue,False,711.886025388939,red
8,48,id29_v2_r6_b5.jpg,f,22,more,neither,blue,False,600.7037108599211,blue
9,31,id29_v1_r6_b5.jpg,m,28,last-year,neither,neither,False,677.211480358416,red
9,75,id29_v2_r6_b5.jpg,m,28,last-year,neither,neither,False,438.63730782801224,red
10,0,id29_v1_r6_b5.jpg,f,26,more,neither,neither,False,817.3502123005396,red
10,64,id29_v2_r6_b5.jpg,f,26,more,neither,neither,False,608.7548643878421,blue
11,30,id29_v1_r5_b6.jpg,f,36,more,red,both,False,1001.7454478791461,red
11,46,id29_v2_r5_b6.jpg,f,36,more,red,both,False,965.1723768268465,blue
12,4,id29_v1_r5_b6.jpg,f,31,more,neither,neither,False,1108.3989408758014,red
12,61,id29_v2_r5_b6.jpg,f,31,more,neither,neither,False,993.4508730574745,blue
13,16,id29_v1_r5_b6.jpg,f,34,more,blue,neither,False,865.1929610801664,blue
13,54,id29_v2_r5_b6.jpg,f,34,more,blue,neither,False,863.1640013991201,blue
14,34,id29_v1_r5_b6.jpg,m,27,last-year,neither,both,False,786.6264026303501,blue
14,63,id29_v2_r5_b6.jpg,m,27,last-year,neither,both,False,840.4846836857985,blue
15,2,id29_v1_r5_b6.jpg,m,24,last-month,blue,neither,False,1344.3125897210132,red
15,75,id29_v2_r5_b6.jpg,m,24,last-month,blue,neither,False,968.6778126147743,blue
16,8,id29_v1_r6_b5.jpg,f,29,more,neither,neither,False,909.6250561936996,red
16,49,id29_v2_r6_b5.jpg,f,29,more,neither,neither,False,566.0670421018378,red
17,27,id29_v1_r6_b5.jpg,m,21,never,neither,blue,False,935.519214236587,red
17,79,id29_v2_r6_b5.jpg,m,21,never,neither,blue,False,983.2858491145162,blue
18,6,id29_v1_r5_b6.jpg,f,34,more,both,neither,False,1139.4755593808939,red
18,71,id29_v2_r5_b6.jpg,f,34,more,both,neither,False,883.097297537342,red
19,34,id29_v1_r5_b6.jpg,f,31,more,neither,neither,False,1368.3718498285289,blue
19,40,id29_v2_r5_b6.jpg,f,31,more,neither,neither,False,793.3484888653069,blue
20,33,id29_v1_r5_b6.jpg,m,33,last-month,neither,both,False,923.2640723055956,blue
20,45,id29_v2_r5_b6.jpg,m,33,last-month,neither,both,False,1305.1219876667183,blue
21,25,id29_v1_r6_b5.jpg,f,26,more,neither,neither,False,747.4239473703552,red
21,69,id29_v2_r6_b5.jpg,f,26,more,neither,neither,False,666.5167462158662,red
22,38,id29_v1_r6_b5.jpg,f,37,more,neither,blue,False,1279.3553517971561,blue
22,62,id29_v2_r6_b5.jpg,f,37,more,neither,blue,False,860.6515423796834,red
23,26,id29_v1_r6_b5.jpg,m,36,last-year,neither,neither,False,856.03820583869,red
23,72,id29_v2_r6_b5.jpg,m,36,last-year,neither,neither,False,690.519407445298,blue
24,6,id29_v1_r6_b5.jpg,m,34,last-year,neither,neither,False,1102.5603763130393,blue
24,41,id29_v2_r6_b5.jpg,m,34,last-year,neither,neither,False,807.6995615430217,blue
25,21,id29_v1_r6_b5.jpg,m,23,last-month,blue,neither,False,937.8703710229694,red
25,42,id29_v2_r6_b5.jpg,m,23,last-month,blue,neither,False,775.7181112003816,blue
26,12,id29_v1_r6_b5.jpg,f,28,more,blue,blue,False,834.4259224986936,red
26,45,id29_v2_r6_b5.jpg,f,28,more,blue,blue,False,919.4566612955651,red
27,11,id29_v1_r6_b5.jpg,m,20,more,blue,neither,False,866.7384216625164,red
27,67,id29_v2_r6_b5.jpg,m,20,more,blue,neither,False,622.8556852253506,red
28,9,id29_v1_r5_b6.jpg,f,22,more,neither,blue,False,1188.36817772235,blue
28,63,id29_v2_r5_b6.jpg,f,22,more,neither,blue,False,1086.9361998557802,blue
29,12,id29_v1_r6_b5.jpg,m,32,last-month,red,red,False,1007.8149265402891,red
29,61,id29_v2_r6_b5.jpg,m,32,last-month,red,red,False,774.9192305140492,blue
30,19,id29_v1_r6_b5.jpg,f,33,more,neither,red,False,717.2631921374012,red
30,79,id29_v2_r6_b5.jpg,f,33,more,neither,red,False,860.0430123914938,red
31,35,id29_v1_r5_b6.jpg,f,37,more,neither,neither,False,925.4891232477783,blue
31,42,id29_v2_r5_b6.jpg,f,37,more,neither,neither,False,866.4696905020203,red
32,24,id29_v1_r5_b6.jpg,m,25,last-month,red,red,False,1250.797327076038,blue
32,57,id29_v2_r5_b6.jpg,m,25,last-month,red,red,False,954.1950730553285,blue
33,28,id29_v1_r5_b6.jpg,f,26,more,neither,neither,False,1443.4663788517742,red
33,55,id29_v2_r5_b6.jpg,f,26,more,neither,neither,False,1027.1293796485772,blue
34,3,id29_v1_r6_b5.jpg,f,28,more,neither,neither,False,792.9486622046344,blue
34,56,id29_v2_r6_b5.jpg,f,28,more,neither,neither,False,767.0624542161429,red
35,23,id29_v1_r6_b5.jpg,f,23,more,red,blue,False,1138.2639278726008,red
35,53,id29_v2_r6_b5.jpg,f,23,more,red,blue,False,770.3010679570517,red
36,22,id29_v1_r6_b5.jpg,m,22,last-year,red,blue,False,718.6607018344464,blue
36,75,id29_v2_r6_b5.jpg,m,22,last-year,red,blue,False,725.2060892573163,red
37,13,id29_v1_r6_b5.jpg,f,28,more,red,blue,False,859.7845382438952,red
37,65,id29_v2_r6_b5.jpg,f,28,more,red,blue,False,804.0786097676972,red
38,25,id29_v1_r6_b5.jpg,m,24,last-year,blue,neither,False,728.9497239509586,red
38,45,id29_v2_r6_b5.jpg,m,24,last-year,blue,neither,False,1015.2344421723022,red
39,5,id29_v1_r6_b5.jpg,m,32,last-year,blue,neither,False,830.1822396097994,blue
39,66,id29_v2_r6_b5.jpg,m,32,last-year,blue,neither,False,808.6782386880218,red
40,18,id29_v1_r5_b6.jpg,m,27,last-month,neither,red,False,902.8165755253985,blue
40,67,id29_v2_r5_b6.jpg,m,27,last-month,neither,red,False,887.655161337024,blue
41,21,id29_v1_r5_b6.jpg,f,34,more,both,neither,False,1183.166691623571,blue
41,51,id29_v2_r5_b6.jpg,f,34,more,both,neither,False,748.0772291677812,blue
42,20,id29_v1_r5_b6.jpg,m,32,last-month,red,blue,False,601.3264882303728,blue
42,42,id29_v2_r5_b6.jpg,m,32,last-month,red,blue,False,669.8901367473186,blue
43,20,id29_v1_r6_b5.jpg,m,25,last-year,neither,neither,False,881.4767078117522,red
43,42,id29_v2_r6_b5.jpg,m,25,last-year,neither,neither,False,653.021096379683,red
44,15,id29_v1_r5_b6.jpg,f,34,more,neither,neither,False,1492.3836774389688,blue
44,61,id29_v2_r5_b6.jpg,f,34,more,neither,neither,False,1127.8236822097954,blue
45,11,id29_v1_r5_b6.jpg,m,34,last-month,neither,neither,False,1025.754129867176,blue
45,43,id29_v2_r5_b6.jpg,m,34,last-month,neither,neither,False,1012.8168725165542,blue
46,22,id29_v1_r5_b6.jpg,m,26,last-month,neither,neither,False,888.2163049925157,red
46,54,id29_v2_r5_b6.jpg,m,26,last-month,neither,neither,False,952.9939707452791,blue
47,22,id29_v1_r5_b6.jpg,m,25,last-year,neither,neither,False,1535.265512583735,red
47,64,id29_v2_r5_b6.jpg,m,25,last-year,neither,neither,False,1244.5941209203359,blue
48,19,id29_v1_r6_b5.jpg,m,32,last-month,red,blue,False,1160.0753491640064,red
48,75,id29_v2_r6_b5.jpg,m,32,last-month,red,blue,False,1101.590701784271,red
49,26,id29_v1_r5_b6.jpg,m,22,more,neither,red,False,927.222461958686,red
49,53,id29_v2_r5_b6.jpg,m,22,more,neither,red,False,988.1836243863019,blue
0,2,id33_v1_r5_b6.jpg,f,33,more,blue,neither,False,1198.6499526527748,red
0,70,id33_v2_r5_b6.jpg,f,33,more,blue,neither,False,846.9260170497374,blue
1,32,id33_v1_r6_b5.jpg,f,27,more,neither,neither,False,847.1760199650014,blue
1,41,id33_v2_r6_b5.jpg,f,27,more,neither,neither,False,949.2128313245646,red
2,13,id33_v1_r6_b5.jpg,f,35,more,blue,blue,False,1050.7146906324554,red
2,58,id33_v2_r6_b5.jpg,f,35,more,blue,blue,False,1167.925311875473,red
3,27,id33_v1_r5_b6.jpg,m,32,last-month,neither,neither,False,874.1808798826347,red
3,69,id33_v2_r5_b6.jpg,m,32,last-month,neither,neither,False,997.1941682647148,blue
4,39,id33_v1_r5_b6.jpg,m,21,last-year,blue,neither,False,746.0607740080796,blue
4,68,id33_v2_r5_b6.jpg,m,21,last-year,blue,neither,False,808.4078456539266,red
5,33,id33_v1_r6_b5.jpg,f,37,more,neither,blue,False,954.447083583809,red
5,79,id33_v2_r6_b5.jpg,f,37,more,neither,blue,False,556.1263678339576,red
6,0,id33_v1_r5_b6.jpg,f,33,more,neither,neither,False,1202.041400945696,blue
6,49,id33_v2_r5_b6.jpg,f,33,more,neither,neither,False,781.7377733817907,blue
7,39,id33_v1_r5_b6.jpg,m,34,last-year,neither,neither,False,1119.295011471543,blue
7,56,id33_v2_r5_b6.jpg,m,34,last-year,neither,neither,False,846.962223462671,blue
8,1,id33_v1_r6_b5.jpg,f,22,more,neither,blue,False,834.0301643139277,blue
8,70,id33_v2_r6_b5.jpg,f,22,more,neither,blue,False,854.5729420999583,blue
9,14,id33_v1_r6_b5.jpg,m,28,last-year,neither,neither,False,752.1805148480793,red
9,44,id33_v2_r6_b5.jpg,m,28,last-year,neither,neither,False,724.2877533601107,red
10,26,id33_v1_r5_b6.jpg,f,26,more,neither,neither,False,861.809552183502,blue
10,40,id33_v2_r5_b6.jpg,f,26,more,neither,neither,False,928.5223245371557,red
11,0,id33_v1_r5_b6.jpg,f,36,more,red,both,False,919.3618847433121,red
11,53,id33_v2_r5_b6.jpg,f,36,more,red,both,False,1427.7037642986868,red
12,5,id33_v1_r5_b6.jpg,f,31,more,neither,neither,False,1112.814241625564,blue
12,77,id33_v2_r5_b6.jpg,f,31,more,neither,neither,False,932.2589044224675,red
13,36,id33_v1_r5_b6.jpg,f,34,more,blue,neither,False,740.2561450130679,blue
13,55,id33_v2_r5_b6.jpg,f,34,more,blue,neither,False,817.3170325679557,red
14,24,id33_v1_r6_b5.jpg,m,27,last-year,neither,both,False,576.7909896752881,red
14,41,id33_v2_r6_b5.jpg,m,27,last-year,neither,both,False,783.3756450417433,blue
15,3,id33_v1_r5_b6.jpg,m,24,last-month,blue,neither,False,1137.3881068621,blue
15,57,id33_v2_r5_b6.jpg,m,24,last-month,blue,neither,False,1002.7380876306607,red
16,11,id33_v1_r5_b6.jpg,f,29,more,neither,neither,False,812.4066203504557,red
16,77,id33_v2_r5_b6.jpg,f,29,more,neither,neither,False,663.3931823620333,red
17,31,id33_v1_r6_b5.jpg,m,21,never,neither,blue,False,904.1892064758578,red
17,61,id33_v2_r6_b5.jpg,m,21,never,neither,blue,False,833.9865208764563,red
18,36,id33_v1_r6_b5.jpg,f,34,more,both,neither,False,854.6327076463575,red
18,54,id33_v2_r6_b5.jpg,f,34,more,both,neither,False,1061.228215626252,red
19,1,id33_v1_r5_b6.jpg,f,31,more,neither,neither,False,884.6647193117,red
19,75,id33_v2_r5_b6.jpg,f,31,more,neither,neither,False,863.7874650768971,red
20,23,id33_v1_r5_b6.jpg,m,33,last-month,neither,both,False,1260.920620127701,red
20,79,id33_v2_r5_b6.jpg,m,33,last-month,neither,both,False,786.7744477383737,blue
21,22,id33_v1_r5_b6.jpg,f,26,more,neither,neither,False,1033.8142156950478,blue
21,42,id33_v2_r5_b6.jpg,f,26,more,neither,neither,False,666.8711848347938,red
22,4,id33_v1_r6_b5.jpg,f,37,more,neither,blue,False,1309.8530385102943,blue
22,58,id33_v2_r6_b5.jpg,f,37,more,neither,blue,False,921.471316382879,red
23,18,id33_v1_r6_b5.jpg,m,36,last-year,neither,neither,False,942.7882424259657,red
23,50,id33_v2_r6_b5.jpg,m,36,last-year,neither,neither,False,994.1848580066938,blue
24,4,id33_v1_r5_b6.jpg,m,34,last-year,neither,neither,False,1585.952424337323,blue
24,77,id33_v2_r5_b6.jpg,m,34,last-year,neither,neither,False,930.697410038649,blue
25,38,id33_v1_r6_b5.jpg,m,23,last-month,blue,neither,False,678.1034549231258,blue
25,76,id33_v2_r6_b5.jpg,m,23,last-month,blue,neither,False,673.6485496543646,blue
26,26,id33_v1_r5_b6.jpg,f,28,more,blue,blue,False,847.4445768744121,red
26,41,id33_v2_r5_b6.jpg,f,28,more,blue,blue,False,1157.5994111686546,red
27,35,id33_v1_r6_b5.jpg,m,20,more,blue,neither,False,965.6275963038194,red
27,48,id33_v2_r6_b5.jpg,m,20,more,blue,neither,False,601.1808754092164,red
28,22,id33_v1_r6_b5.jpg,f,22,more,neither,blue,False,1066.549814555357,red
28,67,id33_v2_r6_b5.jpg,f,22,more,neither,blue,False,1059.540101706077,red
29,18,id33_v1_r6_b5.jpg,m,32,last-month,red,red,False,1194.793779823314,red
29,46,id33_v2_r6_b5.jpg,m,32,last-month,red,red,False,1055.7646359586781,blue
30,36,id33_v1_r6_b5.jpg,f,33,more,neither,red,False,1029.0114272553035,blue
30,52,id33_v2_r6_b5.jpg,f,33,more,neither,red,False,956.8756778276114,red
31,4,id33_v1_r5_b6.jpg,f,37,more,neither,neither,False,1197.5126204771595,blue
31,73,id33_v2_r5_b6.jpg,f,37,more,neither,neither,False,787.4751096939578,blue
32,16,id33_v1_r6_b5.jpg,m,25,last-month,red,red,False,1237.9784257654853,red
32,41,id33_v2_r6_b5.jpg,m,25,last-month,red,red,False,885.5357503826787,red
33,26,id33_v1_r5_b6.jpg,f,26,more,neither,neither,False,1034.8572105796895,red
33,43,id33_v2_r5_b6.jpg,f,26,more,neither,neither,False,1169.8137330986049,blue
34,10,id33_v1_r6_b5.jpg,f,28,more,neither,neither,False,977.9729011939363,red
34,44,id33_v2_r6_b5.jpg,f,28,more,neither,neither,False,757.677218994794,blue
35,16,id33_v1_r6_b5.jpg,f,23,more,red,blue,False,878.5741191316773,red
35,58,id33_v2_r6_b5.jpg,f,23,more,red,blue,False,749.1520113480115,red
36,39,id33_v1_r5_b6.jpg,m,22,last-year,red,blue,False,882.3080700640372,blue
36,73,id33_v2_r5_b6.jpg,m,22,last-year,red,blue,False,698.9939933646966,blue
37,4,id33_v1_r6_b5.jpg,f,28,more,red,blue,False,808.7261836000617,blue
37,70,id33_v2_r6_b5.jpg,f,28,more,red,blue,False,745.6615866679258,red
38,24,id33_v1_r6_b5.jpg,m,24,last-year,blue,neither,False,1399.30844275413,red
38,49,id33_v2_r6_b5.jpg,m,24,last-year,blue,neither,False,1164.4847331051706,red
39,28,id33_v1_r5_b6.jpg,m,32,last-year,blue,neither,False,969.2483553019863,blue
39,40,id33_v2_r5_b6.jpg,m,32,last-year,blue,neither,False,929.6657531332703,blue
40,6,id33_v1_r6_b5.jpg,m,27,last-month,neither,red,False,1109.7844120541854,blue
40,75,id33_v2_r6_b5.jpg,m,27,last-month,neither,red,False,704.7484410249747,red
41,33,id33_v1_r5_b6.jpg,f,34,more,both,neither,False,1002.7397989238807,blue
41,44,id33_v2_r5_b6.jpg,f,34,more,both,neither,False,935.2677767516601,blue
42,10,id33_v1_r6_b5.jpg,m,32,last-month,red,blue,False,739.9139909004786,red
42,72,id33_v2_r6_b5.jpg,m,32,last-month,red,blue,False,712.8056990959622,red
43,22,id33_v1_r6_b5.jpg,m,25,last-year,neither,neither,False,1019.2477678176413,red
43,76,id33_v2_r6_b5.jpg,m,25,last-year,neither,neither,False,750.7748404776787,blue
44,29,id33_v1_r5_b6.jpg,f,34,more,neither,neither,False,1066.985866427877,blue
44,47,id33_v2_r5_b6.jpg,f,34,more,neither,neither,False,1166.3221601339094,blue
45,0,id33_v1_r6_b5.jpg,m,34,last-month,neither,neither,False,1166.267375578685,blue
45,76,id33_v2_r6_b5.jpg,m,34,last-month,neither,neither,False,713.737150091187,red
46,12,id33_v1_r6_b5.jpg,m,26,last-month,neither,neither,False,841.0283190982676,red
46,61,id33_v2_r6_b5.jpg,m,26,last-month,neither,neither,False,787.2548159269764,red
47,12,id33_v1_r5_b6.jpg,m,25,last-year,neither,neither,False,1501.63698430484,red
47,40,id33_v2_r5_b6.jpg,m,25,last-year,neither,neither,False,1485.2161006633626,red
48,0,id33_v1_r5_b6.jpg,m,32,last-month,red,blue,False,865.3551265797678,blue
48,77,id33_v2_r5_b6.jpg,m,32,last-month,red,blue,False,969.4076010843453,red
49,36,id33_v1_r5_b6.jpg,m,22,more,neither,red,False,986.9025207615286,blue
49,49,id33_v2_r5_b6.jpg,m,22,more,neither,red,False,1104.4420761118793,blue
0,3,id26_v1_r6_b5.jpg,f,33,more,blue,neither,False,922.2724504910087,red
0,64,id26_v2_r6_b5.jpg,f,33,more,blue,neither,False,963.0870191594871,red
1,19,id26_v1_r5_b6.jpg,f,27,more,neither,neither,False,758.3097735377345,blue
1,73,id26_v2_r5_b6.jpg,f,27,more,neither,neither,False,729.4425050265452,blue
2,25,id26_v1_r5_b6.jpg,f,35,more,blue,blue,False,983.2238854031733,blue
2,42,id26_v2_r5_b6.jpg,f,35,more,blue,blue,False,948.950309799494,red
3,3,id26_v1_r6_b5.jpg,m,32,last-month,neither,neither,False,958.0940815376047,red
